SparsePauliOp(['IIIIIIIIIIIIIIZ', 'IIIIIIIIIIIIIXX', 'IIIIIIIIIIIIIYY', 'IIIIIIIIIIIIXIX', 'IIIIIIIIIIIIYIY', 'IIIIIIIIIIIXIIX', 'IIIIIIIIIIIYIIY', 'IIIIIIIIIIXIIIX', 'IIIIIIIIIIYIIIY', 'IIIIIIIIIXIIIIX', 'IIIIIIIIIYIIIIY', 'IIIIIIIIXIIIIIX', 'IIIIIIIIYIIIIIY', 'IIIIIIXIIIIIIIX', 'IIIIIIYIIIIIIIY', 'IIIIXIIIIIIIIIX', 'IIIIYIIIIIIIIIY', 'IIIXIIIIIIIIIIX', 'IIIYIIIIIIIIIIY', 'IIXIIIIIIIIIIIX', 'IIYIIIIIIIIIIIY', 'IXIIIIIIIIIIIIX', 'IYIIIIIIIIIIIIY', 'XIIIIIIIIIIIIIX', 'YIIIIIIIIIIIIIY', 'IIIIIIIIIIIIIZI', 'IIIIIIIIIIIIXXI', 'IIIIIIIIIIIIYYI', 'IIIIIIIIIIIXIXI', 'IIIIIIIIIIIYIYI', 'IIIIIIIIIIXIIXI', 'IIIIIIIIIIYIIYI', 'IIIIIIIIIXIIIXI', 'IIIIIIIIIYIIIYI', 'IIIIIIIXIIIIIXI', 'IIIIIIIYIIIIIYI', 'IIIIIXIIIIIIIXI', 'IIIIIYIIIIIIIYI', 'IIIIXIIIIIIIIXI', 'IIIIYIIIIIIIIYI', 'IIIXIIIIIIIIIXI', 'IIIYIIIIIIIIIYI', 'IIXIIIIIIIIIIXI', 'IIYIIIIIIIIIIYI', 'IXIIIIIIIIIIIXI', 'IYIIIIIIIIIIIYI', 'XIIIIIIIIIIIIXI', 'YIIIIIIIIIIIIYI', 'IIIIIIIIIIIIZII', 'IIIIIIIIIIIXXII', 'IIIIIIIIIIIYYII', 'IIIIIIIIIIXIXII', 'IIIIIIIIIIYIYII', 'IIIIIIIIIXIIXII', 'IIIIIIIIIYIIYII', 'IIIIIIIIXIIIXII', 'IIIIIIIIYIIIYII', 'IIIIIIIXIIIIXII', 'IIIIIIIYIIIIYII', 'IIIIXIIIIIIIXII', 'IIIIYIIIIIIIYII', 'IIIXIIIIIIIIXII', 'IIIYIIIIIIIIYII', 'IIXIIIIIIIIIXII', 'IIYIIIIIIIIIYII', 'XIIIIIIIIIIIXII', 'YIIIIIIIIIIIYII', 'IIIIIIIIIIIZIII', 'IIIIIIIIIIXXIII', 'IIIIIIIIIIYYIII', 'IIIIIIIIXIIXIII', 'IIIIIIIIYIIYIII', 'IIIIIIIXIIIXIII', 'IIIIIIIYIIIYIII', 'IIIIIIXIIIIXIII', 'IIIIIIYIIIIYIII', 'IIIIIXIIIIIXIII', 'IIIIIYIIIIIYIII', 'IIIIXIIIIIIXIII', 'IIIIYIIIIIIYIII', 'IIIXIIIIIIIXIII', 'IIIYIIIIIIIYIII', 'IXIIIIIIIIIXIII', 'IYIIIIIIIIIYIII', 'IIIIIIIIIIZIIII', 'IIIIIIIIIXXIIII', 'IIIIIIIIIYYIIII', 'IIIIIIXIIIXIIII', 'IIIIIIYIIIYIIII', 'IIIIIXIIIIXIIII', 'IIIIIYIIIIYIIII', 'IIIIXIIIIIXIIII', 'IIIIYIIIIIYIIII', 'IIIXIIIIIIXIIII', 'IIIYIIIIIIYIIII', 'IIXIIIIIIIXIIII', 'IIYIIIIIIIYIIII', 'XIIIIIIIIIXIIII', 'YIIIIIIIIIYIIII', 'IIIIIIIIIZIIIII', 'IIIIIIIIXXIIIII', 'IIIIIIIIYYIIIII', 'IIIIIIIXIXIIIII', 'IIIIIIIYIYIIIII', 'IIIIIIXIIXIIIII', 'IIIIIIYIIYIIIII', 'IIIIIXIIIXIIIII', 'IIIIIYIIIYIIIII', 'IIIIXIIIIXIIIII', 'IIIIYIIIIYIIIII', 'IIIXIIIIIXIIIII', 'IIIYIIIIIYIIIII', 'IIXIIIIIIXIIIII', 'IIYIIIIIIYIIIII', 'XIIIIIIIIXIIIII', 'YIIIIIIIIYIIIII', 'IIIIIIIIZIIIIII', 'IIIIIIXIXIIIIII', 'IIIIIIYIYIIIIII', 'IIIIIXIIXIIIIII', 'IIIIIYIIYIIIIII', 'IIIIXIIIXIIIIII', 'IIIIYIIIYIIIIII', 'IIXIIIIIXIIIIII', 'IIYIIIIIYIIIIII', 'IXIIIIIIXIIIIII', 'IYIIIIIIYIIIIII', 'IIIIIIIZIIIIIII', 'IIIIIIXXIIIIIII', 'IIIIIIYYIIIIIII', 'IIIIIXIXIIIIIII', 'IIIIIYIYIIIIIII', 'IIIXIIIXIIIIIII', 'IIIYIIIYIIIIIII', 'IIXIIIIXIIIIIII', 'IIYIIIIYIIIIIII', 'IXIIIIIXIIIIIII', 'IYIIIIIYIIIIIII', 'IIIIIIZIIIIIIII', 'IIIIIXXIIIIIIII', 'IIIIIYYIIIIIIII', 'IIIIXIXIIIIIIII', 'IIIIYIYIIIIIIII', 'IXIIIIXIIIIIIII', 'IYIIIIYIIIIIIII', 'XIIIIIXIIIIIIII', 'YIIIIIYIIIIIIII', 'IIIIIZIIIIIIIII', 'IIIXIXIIIIIIIII', 'IIIYIYIIIIIIIII', 'IXIIIXIIIIIIIII', 'IYIIIYIIIIIIIII', 'XIIIIXIIIIIIIII', 'YIIIIYIIIIIIIII', 'IIIIZIIIIIIIIII', 'IIIXXIIIIIIIIII', 'IIIYYIIIIIIIIII', 'IIXIXIIIIIIIIII', 'IIYIYIIIIIIIIII', 'IXIIXIIIIIIIIII', 'IYIIYIIIIIIIIII', 'XIIIXIIIIIIIIII', 'YIIIYIIIIIIIIII', 'IIIZIIIIIIIIIII', 'IIXXIIIIIIIIIII', 'IIYYIIIIIIIIIII', 'IXIXIIIIIIIIIII', 'IYIYIIIIIIIIIII', 'XIIXIIIIIIIIIII', 'YIIYIIIIIIIIIII', 'IIZIIIIIIIIIIII', 'IXXIIIIIIIIIIII', 'IYYIIIIIIIIIIII', 'XIXIIIIIIIIIIII', 'YIYIIIIIIIIIIII', 'IZIIIIIIIIIIIII', 'XXIIIIIIIIIIIII', 'YYIIIIIIIIIIIII', 'ZIIIIIIIIIIIIII', 'IIIIIIIIIIIIIII'],
              coeffs=[  1.60875+0.j,   0.47305+0.j,   0.47305+0.j,  -1.31675+0.j,  -1.31675+0.j,
   0.0659 +0.j,   0.0659 +0.j,  -0.03805+0.j,  -0.03805+0.j,  -0.71475+0.j,
  -0.71475+0.j,   1.2655 +0.j,   1.2655 +0.j,   0.75585+0.j,   0.75585+0.j,
  -0.0761 +0.j,  -0.0761 +0.j,  -0.7528 +0.j,  -0.7528 +0.j,  -0.03805+0.j,
  -0.03805+0.j,   0.48475+0.j,   0.48475+0.j,   1.03265+0.j,   1.03265+0.j,
   0.83075+0.j,   0.03805+0.j,   0.03805+0.j,  -0.6634 +0.j,  -0.6634 +0.j,
   0.07875+0.j,   0.07875+0.j,   0.75585+0.j,   0.75585+0.j,  -1.2655 +0.j,
  -1.2655 +0.j,   0.75585+0.j,   0.75585+0.j,  -0.54625+0.j,  -0.54625+0.j,
   0.1087 +0.j,   0.1087 +0.j,   1.27625+0.j,   1.27625+0.j,  -0.68755+0.j,
  -0.68755+0.j,  -0.21215+0.j,  -0.21215+0.j,   2.18325+0.j,   0.75345+0.j,
   0.75345+0.j,   0.83195+0.j,   0.83195+0.j,   0.14025+0.j,   0.14025+0.j,
  -1.84   +0.j,  -1.84   +0.j,   0.435  +0.j,   0.435  +0.j,   0.03805+0.j,
   0.03805+0.j,   1.03265+0.j,   1.03265+0.j,  -0.03805+0.j,  -0.03805+0.j,
  -0.7528 +0.j,  -0.7528 +0.j,   2.2061 +0.j,  -0.40485+0.j,  -0.40485+0.j,
   0.68755+0.j,   0.68755+0.j,  -0.6634 +0.j,  -0.6634 +0.j,   0.0682 +0.j,
   0.0682 +0.j,  -0.6216 +0.j,  -0.6216 +0.j,   0.47305+0.j,   0.47305+0.j,
  -0.6216 +0.j,  -0.6216 +0.j,   0.14675+0.j,   0.14675+0.j,   0.704  +0.j,
  -0.32085+0.j,  -0.32085+0.j,  -1.84   +0.j,  -1.84   +0.j,  -0.435  +0.j,
  -0.435  +0.j,   1.27625+0.j,   1.27625+0.j,   0.21215+0.j,   0.21215+0.j,
  -0.54625+0.j,  -0.54625+0.j,  -0.22285+0.j,  -0.22285+0.j,   4.11225+0.j,
   0.855  +0.j,   0.855  +0.j,   0.435  +0.j,   0.435  +0.j,   0.435  +0.j,
   0.435  +0.j,  -1.78545+0.j,  -1.78545+0.j,   0.75585+0.j,   0.75585+0.j,
  -1.3125 +0.j,  -1.3125 +0.j,  -0.32085+0.j,  -0.32085+0.j,   0.47295+0.j,
   0.47295+0.j,   2.132  +0.j,   0.11415+0.j,   0.11415+0.j,   1.78545+0.j,
   1.78545+0.j,  -0.75585+0.j,  -0.75585+0.j,   0.435  +0.j,   0.435  +0.j,
  -0.48475+0.j,  -0.48475+0.j,   0.2845 +0.j,  -0.4675 +0.j,  -0.4675 +0.j,
   0.32085+0.j,   0.32085+0.j,   0.75585+0.j,   0.75585+0.j,  -0.73   +0.j,
  -0.73   +0.j,   0.0659 +0.j,   0.0659 +0.j,   0.9771 +0.j,   0.435  +0.j,
   0.435  +0.j,  -1.54935+0.j,  -1.54935+0.j,   0.3674 +0.j,   0.3674 +0.j,
   0.435  +0.j,   0.435  +0.j,  -0.3854 +0.j,  -1.54935+0.j,  -1.54935+0.j,
   0.47305+0.j,   0.47305+0.j,   0.73   +0.j,   0.73   +0.j,   0.41335+0.j,
   0.65785+0.j,   0.65785+0.j,   0.07875+0.j,   0.07875+0.j,   0.3674 +0.j,
   0.3674 +0.j,  -0.21215+0.j,  -0.21215+0.j,   0.0171 +0.j,   0.21215+0.j,
   0.21215+0.j,   0.0682 +0.j,   0.0682 +0.j,  -1.1325 +0.j,  -1.1325 +0.j,
   0.29525+0.j,   0.75345+0.j,   0.75345+0.j,   0.64715+0.j,   0.64715+0.j,
   0.8371 +0.j,  -0.40485+0.j,  -0.40485+0.j,  -0.80225+0.j, -15.41385+0.j])

Number of Pauli terms = 180
No. of qubits: 156
No. of gates: OrderedDict([('rz', 101), ('sx', 98), ('cz', 28), ('x', 3)])
Expectation values: -13.865711523437497

(0,-13.468750463867185,7.791169619045338),
(1,-13.708595043945309,6.149162198865909),
(2,-13.748207983398434,5.877966825195331),
(3,-13.945505517578122,4.527242055844163),
(4,-13.730118627929684,6.001808922841543),
(5,-13.421910839843743,8.111839822140412),
(6,-13.334144287109373,8.712701141526757),
(7,-13.713824682617185,6.11335940731948),
(8,-13.436902954101562,8.00920184363159),
(9,-13.59930031738281,6.8974082169483255),
(10,-13.72277543945312,6.052081353272816),
(11,-13.463591918945308,7.826485693464408),
(12,-13.950562866210934,4.492618784478985),
(13,-13.56453752441406,7.1353988523100025),
(14,-13.830293334960933,5.315999753395094),
(15,-13.639226977539058,6.624065070239784),
(16,-13.423481469726557,8.101087084175289),
(17,-13.680242407226558,6.3432680646673205),
(18,-13.880218847656247,4.974203152132456),
(19,-13.895511499023433,4.869507657195868),
(20,-13.312179931640621,8.863071996884013),
(21,-13.694527099609369,6.245473189002774),
(22,-13.56547143554687,7.129005174331694),
(23,-13.88931645507812,4.91191973973377),
(24,-13.362375292968744,8.519427976524998),
(25,-13.291739941406249,9.003006848121018),
(26,-13.880512890624995,4.972190095442245),
(27,-13.772503442382808,5.711636929743812),
(28,-13.960528076171869,4.424395651422689),
(29,-13.65738559570312,6.499748791106512),
(30,-13.770513037109373,5.72526350503303),
(31,-13.619861376953121,6.756644509174706),
(32,-13.64492768554687,6.5850372762989995),
(33,-14.016326782226558,4.042390398903048),
(34,-13.450129638671871,7.91865022807394),
(35,-13.418908447265624,8.132394595110302),
(36,-13.688073657226557,6.2896543010997235),
(37,-13.534295629882813,7.3424388246304835),
(38,-13.42973901367187,8.058247118448497),
(39,-13.69056323242187,6.272610343122994),
(40,-13.48480373535156,7.68126681912835),
(41,-13.726076977539057,6.029478590961706),
(42,-13.367907690429686,8.481552458640508),
(43,-13.386058691406248,8.357288327770878),
(44,-13.924621679687498,4.670215546289764),
(45,-13.525567871093747,7.402190204830586),
(46,-13.37837287597656,8.409906427214974),
(47,-13.474871044921871,7.749267319212959),
(48,-13.77851457519531,5.670483926917581),
(49,-13.598022534179682,6.906156088174901),
(50,-14.207202856445308,2.735627785798275),
(51,-14.077421606445311,3.6241272275231764),
(52,-13.756078027343746,5.824087473195253),
(53,-13.558406005859373,7.177376031700441),
(54,-13.756620068359371,5.820376589382872),
(55,-13.768160107421872,5.741371969959682),
(56,-13.670944970703122,6.406919533277354),
(57,-13.26919514160156,9.157351501453189),
(58,-13.656898803710932,6.503081432865587),
(59,-13.578435668945309,7.040250333883599),
(60,-13.51816684570312,7.452858594353444),
(61,-13.014596923828122,10.900364258348807),
(62,-13.518019335937495,7.453868465535969),
(63,-13.919949999999995,4.70219847752416),
(64,-13.365450659179684,8.498373616503658),
(65,-13.575092285156243,7.063139577361042),
(66,-13.377416186523433,8.416456048558633),
(67,-13.526012109374994,7.399148891352092),
(68,-13.632824340820306,6.6678983601039095),
(69,-13.237077905273434,9.37723030942651),
(70,-13.336703979492185,8.695177152097498),
(71,-14.006074365234372,4.1125797889257845),
(72,-13.771536889648434,5.718254076403202),
(73,-13.445277929687498,7.951865663462549),
(74,-13.941347900390621,4.555705647849942),
(75,-13.461122949218746,7.843388583702302),
(76,-13.504258398437496,7.54807764664927),
(77,-13.280921948242186,9.077068246719456),
(78,-13.761201000976559,5.789014924481735),
(79,-13.23095822753906,9.419126425009672),
(80,-13.79300139160156,5.571305283705828),
(81,-13.801740747070308,5.511474511117196),
(82,-13.763625683593748,5.7724152295972075),
(83,-13.60440961914062,6.862429267682395),
(84,-13.36814047851562,8.479958760903791),
(85,-13.38124943847656,8.390213103446419),
(86,-13.507890917968748,7.5232089419976225),
(87,-13.690030761718745,6.276255707322067),
(88,-13.711986279296873,6.125945357321981),
(89,-14.011246948242182,4.077167607931117),
(90,-13.332241113281246,8.72573051891214),
(91,-13.647282885742186,6.568913267178354),
(92,-13.639541918945309,6.621908940108279),
(93,-13.655133129882808,6.515169467235399),
(94,-13.82947102050781,5.3216294258826204),
(95,-13.736632519531248,5.957213967472826),
(96,-13.444235205078122,7.959004292758403),
(97,-13.788923291015621,5.5992244946388805),
(98,-13.32791508789062,8.755347055541728),
(99,-13.441910815429685,7.974917368838254),

Noise level = 3
Qubit no. for Noise = 3 circuit: 156, Qubit no. for optimized Hamil :156

Gate counts of optimized circuit: OrderedDict([('rz', 101), ('sx', 98), ('cz', 84), ('x', 3)])
Depth of optimized circuit: 174
(0,-13.169280590820307,9.841379607125926),
(1,-12.60750559082031,13.687364862122434),
(2,-12.674549682617183,13.22837222541662),
(3,-12.784133422851557,12.478147581869342),
(4,-12.94377221679687,11.385239482293711),
(5,-12.723961914062496,12.890089614842726),
(6,-12.66212180175781,13.313455126108186),
(7,-12.787572631835934,12.454602306549571),
(8,-13.079703027343747,10.454639343335911),
(9,-12.738364990234373,12.791484268247325),
(10,-12.580090502929686,13.87505214580678),
(11,-13.005419067382809,10.963197066076374),
(12,-12.391664819335933,15.165039063637254),
(13,-12.45064016113281,14.761286146616792),
(14,-12.738855346679683,12.788127223775152),
(15,-12.882817358398434,11.802544429329064),
(16,-12.740223022460935,12.778763936180814),
(17,-12.77948205566406,12.509991451067313),
(18,-12.870703320312497,11.885478721273309),
(19,-12.758757250976556,12.651876179367472),
(20,-12.586306127929685,13.83249916267192),
(21,-12.700205175781246,13.052731357776285),
(22,-12.734619824218749,12.817124165490181),
(23,-12.826648852539059,12.187081379763566),
(24,-12.911018017578119,11.609479021672525),
(25,-12.545506884765624,14.11181612697969),
(26,-12.759081298828123,12.649657705318178),
(27,-12.774377636718746,12.544936971959128),
(28,-12.500477856445308,14.42009075466294),
(29,-12.907645971679685,11.632564489706079),
(30,-12.71809926757812,12.930226060811604),
(31,-12.571585937499998,13.933275515025295),
(32,-12.3867,15.199028867312606),
(33,-12.569534863281248,13.947317437863113),
(34,-12.632634326171871,13.515330247483448),
(35,-12.61067397460937,13.665673691573915),
(36,-12.615682495117184,13.631384703950038),
(37,-13.07221665039062,10.505892060838598),
(38,-12.729712084960935,12.85072319147197),
(39,-12.447055761718747,14.785825414641362),
(40,-12.859767846679684,11.96034440655336),
(41,-12.65815568847656,13.340607657280506),
(42,-12.202487695312499,16.4601704411047),
(43,-12.670589062499992,13.255487149668069),
(44,-12.5581537109375,14.025234297992037),
(45,-12.692104614257808,13.108188863319134),
(46,-12.709255712890624,12.9907701949042),
(47,-12.53516535644531,14.182615584830355),
(48,-13.084438574218746,10.4222191689679),
(49,-12.994888134765622,11.035293210559592),
(50,-13.038332910156244,10.737864586005335),
(51,-12.72604084472656,12.875856983130474),
(52,-12.465202050781244,14.661593542152792),
(53,-12.59234799804687,13.791135728230556),
(54,-12.653087255859374,13.375306811054957),
(55,-13.070977026367183,10.514378689321315),
(56,-13.243735351562497,9.331652559858322),
(57,-13.098343432617185,10.327024686527048),
(58,-12.026718994140621,17.66350599892933),
(59,-12.648098413085933,13.409461082331092),
(60,-12.854471484374997,11.996603996832292),
(61,-12.57335471191406,13.92116625363791),
(62,-12.579673193359374,13.877909101801949),
(63,-13.044187475585932,10.697783463995645),
(64,-13.005369458007808,10.963536698357558),
(65,-13.047199169921873,10.677165009972978),
(66,-12.805953930664058,12.328761526414015),
(67,-12.526871948242183,14.23939334400955),
(68,-12.422202832031244,14.955971827567538),
(69,-12.943963818359373,11.38392775289275),
(70,-12.792010058593748,12.424223101564158),
(71,-12.90173215332031,11.67305126503585),
(72,-12.888197143554686,11.76571371527807),
(73,-12.503262426757807,14.401027221463039),
(74,-12.6302451171875,13.531687085229876),
(75,-12.374625537109372,15.281692222284535),
(76,-12.697897778320307,13.068528103114163),
(77,-12.737961352539056,12.794247624794966),
(78,-13.121831713867186,10.166220835603248),
(79,-12.427876562499996,14.917128725393813),
(80,-12.656215307617183,13.353891758876774),
(81,-12.815511669921872,12.263327991178999),
(82,-12.599448852539059,13.742522348007455),
(83,-12.61019436035156,13.668957193622994),
(84,-12.956448608398432,11.298455244500696),
(85,-12.957072460937496,11.294184268279729),
(86,-12.726294897460932,12.874117704824418),
(87,-12.299197778320309,15.798080541665374),
(88,-12.85556469726562,11.989119718147926),
(89,-13.104218457031246,10.286803499629757),
(90,-12.91860725097656,11.557522135468739),
(91,-12.422451953125,14.954266311919293),
(92,-12.863590283203122,11.934175505289865),
(93,-12.718470898437495,12.927681827256432),
(94,-13.076869799804681,10.474035990284062),
(95,-12.77441867675781,12.544656006474545),
(96,-12.780761328125,12.501233384186627),
(97,-12.851654101562495,12.015892168706376),
(98,-12.972681054687499,11.187325790394919),
(99,-12.808855981445307,12.30889370653251),

Noise level = 5
Qubit no. for Noise = 5 circuit: 156, Qubit no. for optimized Hamil :156

Gate counts of optimized circuit: OrderedDict([('cz', 140), ('rz', 101), ('sx', 98), ('x', 3)])
Depth of optimized circuit: 230
(0,-11.676960620117185,20.057997653605483),
(1,-12.025025537109371,17.675099627645736),
(2,-12.393881030273437,15.149866593186264),
(3,-11.684778710937495,20.004473979506184),
(4,-12.143947680664057,16.86094305142945),
(5,-11.628791284179687,20.38777123868597),
(6,-11.860434667968743,18.801910282840286),
(7,-12.125444140624998,16.987620710911383),
(8,-12.098040258789059,17.175231276477113),
(9,-12.04501196289062,17.538269938081832),
(10,-12.378561206054684,15.254748117024928),
(11,-11.907624462890618,18.47884276389437),
(12,-11.718596533203124,19.772952737390206),
(13,-12.28521147460937,15.893832609386743),
(14,-12.013065209960933,17.756981594372323),
(15,-11.859196752929686,18.810385211392028),
(16,-11.863106713867186,18.783617106522215),
(17,-11.915155053710933,18.42728735246392),
(18,-11.973485766601556,18.027947649396374),
(19,-11.96756887207031,18.068455484601824),
(20,-11.92294555664062,18.373952548678446),
(21,-11.734814892578122,19.661919724143843),
(22,-12.07099985351562,17.360353433872472),
(23,-12.007165112304683,17.797374435970784),
(24,-11.634530834960934,20.348477522028986),
(25,-11.915258984374997,18.426575829520512),
(26,-11.801303417968747,19.206730567846737),
(27,-11.91880444335937,18.402303152779655),
(28,-11.802192333984372,19.200644932336033),
(29,-11.696643725585934,19.92324453464264),
(30,-11.524752685546876,21.100033116292302),
(31,-11.953727880859372,18.163212723909027),
(32,-12.08120434570312,17.29049214334182),
(33,-12.19448701171875,16.51494416925468),
