
Number of Pauli terms = 182
No. of qubits: 156
No. of gates: OrderedDict([('rz', 103), ('sx', 98), ('cz', 28), ('x', 4)])
(0,-14.690108715820315,1.5813611029741552),
(1,-14.74665559082031,1.2025166315655578),
(2,-14.779867480468734,0.9800084774307991),
(3,-14.511937060546863,2.7750494643923886),
(4,-14.916804638671842,0.06257696038134086),
(5,-14.875315356445299,0.3405407770244025),
(6,-14.821982592773423,0.69785181608771),
(7,-14.283499023437493,4.305505168944134),
(8,-14.711051196289066,1.4410537395138496),
(9,-14.569364111328138,2.390308120192756),
(10,-14.260951562499976,4.456565345487583),
(11,-14.815032324218741,0.7444162074311155),
(12,-14.23135710449218,4.654837960916615),
(13,-14.526307299804674,2.6787738400428367),
(14,-14.720285668945301,1.3791859720697799),
(15,-14.97866040039062,0.3518352127392557),
(16,-14.325006933593745,4.02741655162581),
(17,-14.894836279296864,0.20975735708987733),
(18,-14.633005004882808,1.963936182244076),
(19,-14.571217846679694,2.3778887355779244),
(20,-14.353220849609361,3.838393089245198),
(21,-14.57561970214843,2.348397828993426),
(22,-14.222440307617173,4.71457741068762),
(23,-15.02803620605468,0.6826360040681458),
(24,-14.671370483398427,1.706900768198847),
(25,-14.540116601562485,2.5862563026022656),
(26,-14.8270492675781,0.6639068502840757),
(27,-14.316479809570296,4.084545328296476),
(28,-14.671797558593738,1.704039512353683),
(29,-14.320634228515619,4.056712160692594),
(30,-14.463589672851551,3.098960211633834),
(31,-15.009908178710926,0.5611845014568118),
(32,-14.6433594970703,1.8945646719798),
(33,-14.707047802734369,1.467875089324427),
(34,-14.402150488281244,3.5105814621859714),
(35,-14.700769946289046,1.5099345524973695),
(36,-14.5933815673828,2.229399485655336),
(37,-14.547923266601536,2.533954351518606),
(38,-14.433425146484375,3.30105208756623),
(39,-14.57974201660155,2.320779750364457),
(40,-14.570559643554677,2.3822984684760997),
(41,-14.676702368164051,1.6711789875408591),
(42,-14.74063837890624,1.2428298666813735),
(43,-14.823922119140615,0.6848576613910647),
(44,-14.18198833007811,4.985591645306607),
(45,-14.674009204101555,1.6892222536925776),
(46,-14.630182885742187,1.9828434027417734),
(47,-14.403210400390627,3.5034804182676487),
(48,-14.779610229492167,0.9817319698472571),
(49,-14.432244458007798,3.3089622913008663),
(50,-14.63176562499999,1.972239598066451),
(51,-14.888492382812487,0.2522592656444191),
(52,-14.78274777832031,0.960711479726159),
(53,-14.723331909179677,1.3587772178923685),
(54,-14.524850805664048,2.6885318461716516),
(55,-14.44244704589843,3.2406084871971648),
(56,-14.442390991210935,3.2409840341828073),
(57,-14.383068310546882,3.6384254418417834),
(58,-14.395824853515617,3.552961023551795),
(59,-14.36331611328124,3.770758320223856),
(60,-14.826054882812493,0.6705688837015481),
(61,-14.89441538085936,0.2125772307977159),
(62,-14.763982666015611,1.0864312308529416),
(63,-14.987282104492177,0.409597643165271),
(64,-14.634824829101554,1.9517439904703053),
(65,-14.2750733642578,4.3619541663149),
(66,-14.379238867187496,3.6640813856101335),
(67,-14.090381298828113,5.599327016734623),
(68,-14.242758032226554,4.578455695033714),
(69,-14.57469216308592,2.354612019359333),
(70,-14.86989672851561,0.37684370682880236),
(71,-14.498923730468736,2.8622342673494794),
(72,-14.602998876953109,2.1649668435237057),
(73,-14.538197607421857,2.5991128984944747),
(74,-14.342043261718729,3.913279055552797),
(75,-14.443921679687492,3.2307289517084476),
(76,-14.422272460937489,3.3757712167983343),
(77,-14.597241796875,2.203537285463215),
(78,-14.614269287109352,2.0894590001954887),
(79,-14.627063403320292,2.0037428542002504),
(80,-14.343032080078107,3.9066543151285438),
(81,-14.378888842773414,3.666426427915887),
(82,-14.6844274658203,1.6194235096623488),
(83,-14.778580395507813,0.9886315007486799),
(84,-14.2621962158203,4.448226599460944),
(85,-14.816613793945308,0.7338209081752334),
(86,-14.46098203124998,3.116430506927259),
(87,-14.86281975097656,0.4242570044681897),
(88,-14.752644384765613,1.1623937869948646),
(89,-14.57996384277343,2.3192935918662054),
(90,-15.119595361328123,1.2960506230402573),
(91,-14.441630468749988,3.2460792711824094),
(92,-14.52754157714843,2.6705046094643725),
(93,-14.45391977539062,3.163745174413158),
(94,-14.852767504882799,0.4916035706199026),
(95,-14.614139965820293,2.0903254080278457),
(96,-14.448207788085934,3.2020135103934657),
(97,-14.938391699218734,0.0820488662828818),
(98,-14.578829467773431,2.326893511353427),
(99,-14.351781323242193,3.848037417170455),

Noise level = 3
Qubit no. for Noise = 3 circuit: 156, Qubit no. for optimized Hamil :156

Gate counts of optimized circuit: OrderedDict([('rz', 103), ('sx', 98), ('cz', 84), ('x', 4)])
Depth of optimized circuit: 172
(0,-14.434748242187496,3.292187804751804),
(1,-14.524177539062496,2.69304249914376),
(2,-14.633927734374993,1.957754214333029),
(3,-14.52732026367186,2.671987333081661),
(4,-14.81592475585937,0.7384372246285721),
(5,-14.143490454101556,5.243514076469995),
(6,-14.638780322265614,1.9252435566815447),
(7,-14.192410009765602,4.915770002069941),
(8,-14.13433283691404,5.3048669389007985),
(9,-14.234980273437497,4.630563984257199),
(10,-14.556568041992165,2.4760373514490355),
(11,-14.451555395507796,3.1795857004708337),
(12,-14.344176513671869,3.89898700654799),
(13,-14.05427465820312,5.841228999504086),
(14,-14.506046435546867,2.8145146110408965),
(15,-14.527284643554662,2.6722259755260356),
(16,-14.6370139160156,1.9370778665718635),
(17,-14.405403124999996,3.4887899230708572),
(18,-14.356561767578114,3.816010096340782),
(19,-14.3565885986328,3.815830337570204),
(20,-14.222674096679665,4.7130111049669114),
(21,-14.39835610351562,3.536002525522423),
(22,-14.280938232421857,4.322661581543532),
(23,-14.344844848632814,3.8945093938593454),
(24,-13.857655346679675,7.1585102664676175),
(25,-14.268363647460927,4.406906944221956),
(26,-13.90300720214843,6.854668547319366),
(27,-14.550171972656237,2.518888800033285),
(28,-14.757855688476532,1.127479857627188),
(29,-14.582109008789047,2.304921722770525),
(30,-14.496372949218738,2.879323617987058),
(31,-14.134446484374994,5.304105540286433),
(32,-14.19761845703124,4.88087520989601),
(33,-14.745839062499982,1.2079870884193618),
(34,-14.823658251953123,0.6866254801284833),
(35,-14.091674243164046,5.590664737634188),
(36,-14.539114355468737,2.592971004194656),
(37,-14.581180615234352,2.3111416379380296),
(38,-14.615809252929683,2.079141762732042),
(39,-14.649075122070293,1.8562719647012373),
(40,-14.51378408203124,2.76267506036159),
(41,-14.469033129882803,3.062490935451196),
(42,-14.522855834960943,2.7018974587098095),
(43,-14.071103662109365,5.728480503867583),
(44,-14.634104125976542,1.9565724517148508),
(45,-14.88453474121092,0.27877409322012847),
(46,-14.252966088867169,4.510065252199818),
(47,-14.70266259765624,1.4972544440605196),
(48,-14.299121752929665,4.2008382939590545),
(49,-14.110852172851551,5.462179253066303),
(50,-14.608980273437485,2.1248935593783136),
(51,-14.197917138671858,4.8788741463843746),
(52,-14.32587089843749,4.021628286499853),
